Usefulness,Word,Addition,Result
98170,ESPARTO/PROTEAS/SEAPORT,E,OPERATES/PROTEASE
98168,MEALIES,T,MEALIEST
97966,RIPOSTE/ROPIEST,A,PASTORIE/SEPTORIA
97934,OUTRAGE,T,TUTORAGE
97554,DENOTES,N,ENDNOTES/SONNETED
97460,AGISTER/GAITERS/STAGIER/TRIAGES,C,AGRESTIC
97460,BORNITE,A,BARITONE/OBTAINER
97392,NATURED/UNRATED,I,INDURATE/URINATED
97339,LIGATED,N,DELATING
97298,DENOTES,F,SOFTENED
97006,RETINAE/TRAINEE,G,ENARGITE/GRATINEE
96888,TRITONE,A,TENTORIA
96857,INSULAE,C,LUNACIES
96818,SANDIER/SARDINE,E,ARSENIDE/NEARSIDE
96728,ASPIRED/DESPAIR/DIAPERS/PRAISED,O,DIASPORE/PARODIES
96580,ONSTAGE/TANGOES,L,TANGELOS
96564,TOUPEES,L,EELPOUTS
96455,ARONIAS,B,ABRASION
96452,OUTGAIN,S,OUTGAINS
96342,NATURES/SAUNTER,L,NEUTRALS
96222,ISOLATE,S,ISOLATES
96140,GELATOS/LEGATOS,N,TANGELOS
96118,LOOTERS/RETOOLS/ROOTLES/TOOLERS,I,OESTRIOL/TOOLSIER
96060,GIAOURS,N,AROUSING
96054,EGOTISE,Z,EGOTIZES
96052,AGISTER/GAITERS/STAGIER/TRIAGES,S,AGISTERS
95974,ROGUEST/ROUGETS,A,OUTRAGES
95949,MOANERS/OARSMEN,I,MORAINES/ROMAINES/ROMANISE
95928,UTENSIL,A,INSULATE
95786,RETRAIN/TERRAIN/TRAINER,O,ANTERIOR
95768,MEALIES,D,LIMEADES
95719,ARTIEST/ARTISTE/ATTIRES/RATITES/STRIATE/TASTIER,O,TOASTIER
95706,NEUTERS/RETUNES/TENURES/TUREENS,I,ESURIENT/RETINUES/REUNITES
95556,PEONIES,A,PAEONIES
95504,DILUTER,N,UNDERLIT
95474,MEDUSAE,R,MEASURED
95404,ATELIER,N,TREENAIL
95402,NAIADES,F,FAISANDE
95258,POETISE,D,POETISED
95188,AUNTIES/SINUATE,Q,ANTIQUES/QUANTISE/QUINATES
95182,NEGATOR,F,FRONTAGE
95120,FLOATIE/FOLIATE,R,FLOATIER
95067,TOPSAIL,E,SPOLIATE
94911,METIERS/RETIMES,A,EMIRATES/STEAMIER
94795,SOOTIER,L,OESTRIOL/TOOLSIER
94684,TAENIAS,R,ANTISERA/ARTESIAN
94607,ACETONE,D,ANECDOTE
94488,AREOLES,C,ESCAROLE
94470,DILATOR,P,TRIPODAL
94446,MOISTEN,A,AMNIOTES/MOANIEST
94351,OUTLAID,A,AUTODIAL
94340,AROUSES,C,CAROUSES
94298,REASONS,I,SENSORIA
94294,DERAILS/REDIALS,U,RESIDUAL
94286,SOLATIA,B,SAILBOAT
94242,TARDIER/TARRIED,W,TAWDRIER
94224,ADORNER,S,ADORNERS
94216,AEROSOL/ROSEOLA,M,SALEROOM
94110,SAUTEED,X,EXUDATES
93926,PEANUTS,I,PETUNIAS/SUPINATE
93925,GOITRES/GORIEST,S,STRIGOSE
93924,DENARII,T,DAINTIER
93846,TRIAGED,E,GAITERED
93730,MANGOES,T,MAGNETOS/MEGATONS/MONTAGES
93698,NAILROD/ORDINAL,S,ORDINALS
93676,SOIREES,H,HEROISES
93600,POINTED,A,ANTIPODE
93537,DETRAIN/TRAINED,S,DETRAINS/RANDIEST/STRAINED
93396,SCORIAE,V,VARICOSE
93299,MADRONE/ROADMEN,I,RADIOMEN
93250,PERIODS,A,DIASPORE/PARODIES
93221,ROTATED,N,ATTORNED
93210,UNAIRED,P,UNPAIRED
93036,AERATES,N,ARSENATE/SERENATA
93020,DAPSONE,Y,DYSPNOEA
93016,GROANED,I,ORGANDIE
92971,ANEROID,Z,ANODIZER
92932,PERSONA,E,PERSONAE
92918,ORALISM,E,MORALISE
92886,MUSTIER,A,MURIATES
92862,ATRIUMS/MATSURI,E,MURIATES
92816,ANDISOL/DOLINAS/LADINOS,R,ORDINALS
92663,RUNTIME,A,RUMINATE
92635,LIGATED,H,ALIGHTED
92618,SAUCIER,T,SURICATE
92498,PERLITE/REPTILE,A,PEARLITE
92464,GAOLERS,T,GLOATERS/LEGATORS
92432,DENIERS/DERNIES/NEREIDS/RESINED,A,ARSENIDE/NEARSIDE
92412,OATMEAL,N,MALONATE
92336,STANDEE,U,UNSEATED
92332,PARTIES/PASTIER/PIASTRE/PIRATES/PRATIES/TRAIPSE,O,PASTORIE/SEPTORIA
92278,GARDIES,E,DISAGREE
92248,UTENSIL,O,ELUTIONS/OUTLINES
92227,ROANEST/SANTERO/SENATOR/TREASON,P,OPERANTS/PRONATES
92112,ASTRIDE/DISRATE/STAIDER/TIRADES/TRADIES,A,RADIATES
92063,NOPALES,I,OPALINES
91930,EPIDOTE,Z,POETIZED
91852,SOSATIE,M,AMITOSES/ATOMISES/SOMATISE
91832,DETINUE,R,REUNITED
91783,ARMOIRE,S,ARMOIRES
91760,LORINER,S,LORINERS
91608,TRAILED,S,LARDIEST
91602,MEDIATE,R,DIAMETER/DIATREME
91514,MARINES/REMAINS/SEMINAR,O,MORAINES/ROMAINES/ROMANISE
91468,MANURES/SURNAME,O,ENAMOURS/NEUROMAS
91354,ANODISE,H,ADHESION
91342,OPENERS/REOPENS,I,ISOPRENE/PIONEERS
91328,OUTDATE,S,OUTDATES
91298,ROASTED/TORSADE,R,ROADSTER
91258,POETISE,L,PETIOLES
91251,OPERANT/PRONATE/PROTEAN,D,PRONATED
91246,OUTLIER,G,TRILOGUE
91223,ADOPTER/READOPT,S,ADOPTERS/PASTORED/READOPTS
91130,SERTAOS,I,OSTERIAS/ROASTIES
91072,RENAMES,U,USERNAME
91010,ROULADE,B,LABOURED
90974,ADIPATE,S,ADIPATES
90930,MEDIATE,S,MEDIATES/SIDEMEAT
90770,SERIATE,M,EMIRATES/STEAMIER
90768,ASTRIDE/DISRATE/STAIDER/TIRADES/TRADIES,E,READIEST/SERIATED/STEADIER
90748,TONGUES,R,STURGEON
90649,AEROBES,L,EARLOBES
90601,LENTOID,U,OUTLINED
90542,AERIALS,S,SALARIES
90460,RETINUE/REUNITE/UTERINE,D,REUNITED
90380,PENTOSE,D,PENTODES
90368,PILOTED,A,PETALOID
90361,INSULAE,Y,UNEASILY
90356,MANLIER/MARLINE/MINERAL/RAILMEN,T,TERMINAL/TRAMLINE
90330,STEAMER/TEAMERS,I,EMIRATES/STEAMIER
90320,LAITIES,R,LAIRIEST/LISTERIA
90294,MURIATE,M,IMMATURE
90290,LASSOED,R,ROADLESS
90222,GENOISE/SOIGNEE,S,GENOISES
90144,OATIEST/TOASTIE,S,TOASTIES
90052,PEONIES,G,EPIGONES
89968,MALTOSE,A,OATMEALS
89936,GAOLERS,E,AEROGELS
89912,AREOLES,U,AUREOLES
89908,AGISTER/GAITERS/STAGIER/TRIAGES,M,MAGISTER/MIGRATES/STERIGMA
89908,PANTIES/SAPIENT,U,PETUNIAS/SUPINATE
89893,ORGEATS/STORAGE/TOERAGS,O,ROOTAGES
89838,AEDILES,M,LIMEADES
89820,GENITOR/TRIGONE,U,ROUTEING
89810,STEAMIE,N,MATINEES
89362,OMENTAL/TELAMON,H,METHANOL
89285,AMNESIA,T,ANIMATES
89187,DAEMONS/MASONED,I,DOMAINES
89129,REPEATS,O,OPERATES/PROTEASE
89116,ANTILOG,E,GELATION/LEGATION
89077,GASEOUS,T,OUTGASES
89048,ERODING/GROINED/IGNORED/REDOING,A,ORGANDIE
89031,INMATES,O,AMNIOTES/MOANIEST
88975,ARSENAL,D,ADRENALS
88928,OATIEST/TOASTIE,L,TOTALISE
88920,AREOLES,R,RELEASOR
88914,GUANOED,P,POUNDAGE
88866,TARDIER/TARRIED,H,TRIHEDRA
88860,AMNIOTE,T,TOMATINE
88818,TIMEOUS,R,MISROUTE/MOISTURE
88773,ORALIST/SLIOTAR/TAILORS,D,DILATORS
88664,FOLATES,I,FLOATIES/FOLIATES
88646,ELUTION/OUTLINE,V,INVOLUTE
88606,SANTOUR,S,SANTOURS
88552,SENARII,L,AIRLINES
88334,NEGATOR,T,TETRAGON
88222,AIRPORT,E,PRIORATE
87982,LATEENS/LEANEST,E,SELENATE
87974,LIGATES,L,LEGALIST/STILLAGE
87958,EDITORS/SORTIED/STEROID/STORIED/TRIODES,U,OUTRIDES/OUTSIDER
87878,AIRIEST,N,RAINIEST
87794,STEAMIE,D,MEDIATES/SIDEMEAT
87618,MANGOES,R,MEGARONS
87556,ONSTAGE/TANGOES,M,MAGNETOS/MEGATONS/MONTAGES
87514,AMOUNTS/OUTMANS,E,SEAMOUNT
87481,LADRONE,U,EUROLAND/UNLOADER
87448,LAIRAGE/RAILAGE/REGALIA,N,GERANIAL/REGALIAN
87326,ISOLATE,C,SOCIETAL
87299,AERATED,H,HATERADE
87180,SOSATIE,T,TOASTIES
87175,MERANTI/MINARET/RAIMENT,U,RUMINATE
87120,MAESTRI,E,EMIRATES/STEAMIER
87001,OLESTRA,G,GLOATERS/LEGATORS
86994,SERIATE,D,READIEST/SERIATED/STEADIER
86898,STEAMIE,L,MEALIEST
86855,SIRLOIN,E,LIONISER
86810,DOMAINE,S,DOMAINES
86778,ANODISE,Z,ANODIZES
86743,ADOPTER/READOPT,N,PRONATED
86648,TEMENOS/TONEMES,I,MONETISE/SEMITONE
86580,AGISTER/GAITERS/STAGIER/TRIAGES,G,RAGGIEST
86485,TOONIES,L,LOONIEST/OILSTONE
86481,ETALONS,B,NOTABLES
86405,ORALIST/SLIOTAR/TAILORS,O,ISOLATOR/OSTIOLAR
86396,ELATING/GELATIN/GENITAL,O,GELATION/LEGATION
86390,DETOURS/DOUREST/ROUSTED,I,OUTRIDES/OUTSIDER
86387,AGNISED,O,AGONISED/DIAGNOSE
86356,AGISTER/GAITERS/STAGIER/TRIAGES,V,VIRGATES
86350,TADPOLE,I,PETALOID
86236,RETINUE/REUNITE/UTERINE,G,GENITURE
86222,ARANEID,C,RADIANCE
86148,TAENITE,Z,TETANIZE
86020,DINGOES,A,AGONISED/DIAGNOSE
85978,PROTEGE,S,PROTEGES
85836,EMAILER/MEALIER,S,EMAILERS/MEASLIER
85788,MISDATE,O,ATOMISED
85714,SANDIER/SARDINE,U,DENARIUS
85710,ARANEID,M,MARINADE
85596,GIAOURS,M,GOURAMIS
85489,ETALONS,P,LAPSTONE/POLENTAS
85463,PLAINER/PRALINE,E,PERINEAL
85444,AGISTED,G,DAGGIEST
85222,LIGATES,N,GELATINS/GENITALS/STEALING
85178,TRIOLET,S,TRIOLETS
85150,GLORIED/GODLIER,O,GOODLIER
85142,LOITERS/TOILERS,O,OESTRIOL/TOOLSIER
85140,PIONEER,P,PEPERINO/PEPERONI
85134,ARANEID,G,DRAINAGE/GARDENIA
85070,NEGATOR,Y,NEGATORY
84980,LIATRIS,E,LAIRIEST/LISTERIA
84972,AGONIES/AGONISE,S,AGONISES
84958,IGNEOUS,L,LIGNEOUS
84948,RADIANT,S,RADIANTS
84940,AGONIES/AGONISE,C,COINAGES
84878,DONAIRS/INROADS/ORDAINS,T,INTRADOS
84868,ANERGIA,T,AERATING
84834,ADORING,E,ORGANDIE
84790,TRIAGED,I,DIGERATI
84716,GRANTEE/REAGENT,S,ESTRANGE/GRANTEES/REAGENTS/SERGEANT
84715,EARNERS,O,REASONER
84696,RELEASE,D,RELEASED/RESEALED
84688,NODULAR,E,EUROLAND/UNLOADER
84486,ASTROID,L,DILATORS
84453,ORGEATS/STORAGE/TOERAGS,L,GLOATERS/LEGATORS
84409,ONAGERS/ORANGES,M,MEGARONS
84366,AIRTIME/AMIRITE,M,MARITIME
84359,EGOTIST,A,GOATIEST
84273,ETALONS,H,ETHANOLS
84206,AERIALS,B,RAISABLE
84098,NAILROD/ORDINAL,O,DOORNAIL
84034,DEARIES/READIES,L,REALISED/SIDEREAL
83994,REASONS,T,ASSENTOR/SANTEROS/SENATORS/TREASONS
83975,ERUDITE,C,DEUTERIC
83928,ARTISAN/TSARINA,E,ANTISERA/ARTESIAN
83910,LIGATES,G,LAGGIEST
83762,MEDIATE,N,DEMENTIA
83749,MATURED,N,UNDREAMT
83582,UNITARD,S,UNITARDS
83576,LEARNED,O,OLEANDER
83356,RETINUE/REUNITE/UTERINE,M,MUTINEER
83331,ROANEST/SANTERO/SENATOR/TREASON,G,NEGATORS/RAGSTONE
83312,MALISON/MONIALS,E,LAMINOSE/SEMOLINA
83292,PUNIEST/PUNTIES,O,POUTINES
83240,AEROSOL/ROSEOLA,S,AEROSOLS
83228,NORTENA,I,ANOINTER
83190,EDITORS/SORTIED/STEROID/STORIED/TRIODES,G,STODGIER
83184,CARGOES/CORSAGE,T,ESCARGOT
83182,OPENERS/REOPENS,A,PERSONAE
83146,MAGNETO/MEGATON/MONTAGE,S,MAGNETOS/MEGATONS/MONTAGES
83022,DONAIRS/INROADS/ORDAINS,U,DINOSAUR
82893,MOANERS/OARSMEN,U,ENAMOURS/NEUROMAS
82884,PERSONA,D,OPERANDS/PADRONES
82876,PUNIEST/PUNTIES,A,PETUNIAS/SUPINATE
82830,LIERNES/RELINES,D,REDLINES
82830,DEAREST/DERATES/TASERED,I,READIEST/SERIATED/STEADIER
82796,EPILATE/PILEATE,R,PEARLITE
82796,EPILATE/PILEATE,S,EPILATES
82768,MAESTRI,U,MURIATES
82658,DIETERS/RESITED,A,READIEST/SERIATED/STEADIER
82644,ENSNARE,I,ANSERINE
82569,RANGOLI,E,GERANIOL/REGIONAL
82553,TOADLET,S,TOADLETS
82540,PENTOSE,S,PENTOSES
82536,NEGATES/SANGEET,R,ESTRANGE/GRANTEES/REAGENTS/SERGEANT
82534,DILATOR,Y,ADROITLY/DILATORY/IDOLATRY
82458,PLEURAE,S,PLEASURE
82444,TEARIER,N,RETAINER
82403,AERATED,E,DEAERATE
82386,PITEOUS,N,POUTINES
82292,AGISTER/GAITERS/STAGIER/TRIAGES,N,ANGRIEST/GANISTER/GANTRIES/INGRATES/RANGIEST/TASERING
82250,TORSION,E,SNOOTIER
82170,DOMINEE,R,DOMINEER
82104,INERTIA,L,INERTIAL
81982,DESTAIN/DETAINS/INSTEAD/SAINTED/STAINED/TIENDAS,E,ANDESITE
81970,EARLDOM,S,EARLDOMS
81944,DETINUE,M,MINUETED
81902,LATEENS/LEANEST,A,ELASTANE
81886,SANTOUR,K,OUTRANKS
81753,ONAGERS/ORANGES,R,GROANERS
81631,CAMOGIE,T,GEOMATIC
81628,SOLUNAR,J,JOURNALS
81612,EPILATE/PILEATE,N,PETALINE
81558,RESIDUE/UREIDES,L,LEISURED
81474,ROASTED/TORSADE,B,BROADEST/BROASTED
81456,ROUTIER,S,ROUTIERS
81441,ROUTINE,G,ROUTEING
81362,ROOTIER,S,ROOTSIER
81318,UNOILED,S,DELUSION/UNSOILED
81196,EMAILER/MEALIER,T,MATERIEL
81184,ROUNDEL,A,EUROLAND/UNLOADER
81007,ARSENAL,G,RANGALES/SANGREAL
80997,ROTATED,P,TETRAPOD
80988,ANTSIER/NASTIER/RETAINS/RETINAS/RETSINA/STAINER/STEARIN,A,ANTISERA/ARTESIAN
80968,AEROSOL/ROSEOLA,R,ROSEOLAR
80922,FAINTER,L,INFLATER
80880,DESTINE/ENDITES,A,ANDESITE
80776,NEGATES/SANGEET,D,ENDGATES
80745,SITUATE,C,EUSTATIC
80720,DURIANS,O,DINOSAUR
80698,DETENUS/DETUNES,A,UNSEATED
80499,BOASTED/SABOTED,U,BOUTADES
80491,GUINEAS,N,SANGUINE
80390,TOURISM,E,MISROUTE/MOISTURE
80368,TAURINE/URINATE,B,URBANITE
80312,TEMENOS/TONEMES,R,STOREMEN
80262,ASTROID,G,GORDITAS
80132,HEADTIE,S,HEADIEST/HEADTIES
80119,PAINTER/PERTAIN/REPAINT,E,APERIENT
80066,COTERIE,M,METEORIC
79932,GIAOURS,C,GRACIOUS
79922,MAGPIES,R,EPIGRAMS/GRAMPIES
79751,LATRINE/RELIANT/RETINAL/TRENAIL,U,TENURIAL
79750,SOLDIER/SOLIDER,I,IDOLISER
79704,TRAILED,E,DETAILER/RETAILED
79657,BEANIES,T,BETAINES
79632,BEGONIA,S,BEGONIAS
79558,MAIDENS/MEDIANS/MEDINAS/SIDEMAN,O,DOMAINES
79524,MINORED,E,DOMINEER
79522,HERNIAE,T,HERNIATE
79497,SITUATE,S,SITUATES
79482,PROTEGE,E,PROTEGEE
79474,PAROLEE,N,PERONEAL
79448,GROANED,E,RENEGADO
79432,ELISION/ISOLINE/LIONISE,R,LIONISER
79414,AERATOR,G,ARROGATE
79406,RETINAE/TRAINEE,R,RETAINER
79400,UNROPES,I,PRUINOSE
79382,DERAILS/REDIALS,T,LARDIEST
79324,SOLUNAR,C,CONSULAR
79206,MAESTRO,N,MONSTERA/STOREMAN
79193,ONAGERS/ORANGES,W,WAGONERS
79162,ESPARTO/PROTEAS/SEAPORT,U,APTEROUS
79152,MALTOSE,U,SOULMATE
79138,ENACTOR,E,CAROTENE
79131,SOUPIER,N,PRUINOSE
79130,SERTAOS,D,ASSORTED/TORSADES
79120,FLOATIE/FOLIATE,D,FOLIATED
79104,UNSEATS,O,SOUTANES
79039,SARCOID,E,IDOCRASE
79038,EMOTERS/METEORS/REMOTES,N,STOREMEN
78978,EPIGONE,S,EPIGONES
78948,EBONITE,S,BETONIES
78887,ARMOIRE,D,AIRDROME
78830,LIERNES/RELINES,T,ENLISTER/LISTENER
78740,MODERNE,I,DOMINEER
78532,ONSTAGE/TANGOES,C,COGNATES
78474,DEITIES,R,SIDERITE
78359,ADOPTER/READOPT,G,PORTAGED
78351,DIRTIES/DITSIER,E,SIDERITE
78350,SAURIES,D,RADIUSES
78340,MODISTE,A,ATOMISED
78337,NOTEPAD/TONEPAD,I,ANTIPODE
78322,EVASION,R,AVERSION
78289,ETALONS,C,LACTONES
78278,UNOILED,T,OUTLINED
78160,TAURINE/URINATE,H,HAURIENT
78083,DAEMONS/MASONED,A,ADENOMAS
78078,ACONITE,S,ACONITES/CANOEIST/SONICATE
77991,EDITION,A,IDEATION/IODINATE/TAENIOID
77864,SENARII,M,MARINISE
77824,RADIOED/ROADIED,S,ROADSIDE
77798,ATTIRED,E,ITERATED
77790,MELTIER,A,MATERIEL
77733,ROTATED,G,GAROTTED
77664,SARDIUS,E,RADIUSES
77633,MATINEE,S,MATINEES
77554,PEDALOS,I,ELASIPOD
77533,ADULATE,S,ADULATES
77460,ICEBOAT,S,ICEBOATS
77448,TEGULAE,R,REGULATE
77407,INSULAR/URINALS,G,SINGULAR
77375,METIERS/RETIMES,O,TIRESOME
77286,GOOIEST,F,GOOFIEST
77278,INTRUDE/UNTRIED,A,INDURATE/URINATED
77214,GRADINE/GRAINED/READING,O,ORGANDIE
77152,ASTOUND,L,OUTLANDS
76989,POUTINE,C,UNPOETIC
76962,COTERIE,N,ERECTION/NEOTERIC
76952,DELOUSE,R,URODELES
76908,DIPTERA/PARTIED/PIRATED,S,TRAIPSED
76868,PERSONA,L,PERSONAL/PSORALEN
76805,ADORERS/DROSERA,N,ADORNERS
76744,RATIONS,D,INTRADOS
76664,DONATOR/ODORANT/ROTONDA/TANDOOR/TORNADO,E,RATOONED
76650,BOERIES/EBRIOSE,I,BOISERIE
76600,UPDATES,R,PASTURED
76588,PENTOSE,C,POTENCES
76584,EMAILED/LIMEADE,S,LIMEADES
76524,TEARIER,S,ARTERIES
76500,LIATRIS,O,SLIOTAIR
76474,ESPARTO/PROTEAS/SEAPORT,N,OPERANTS/PRONATES
76350,TIMEOUT,S,TIMEOUTS/TITMOUSE
76306,TIMEOUS,A,AUTOMISE
76222,MALTIER,E,MATERIEL
76174,ORIENTS/STONIER,O,SNOOTIER
76166,PLAINED,O,PALINODE
76162,EPITOME,S,EPITOMES
76150,HEROINE,S,HEROINES
76086,GLORIES/RELIGOS,E,RELIGOES
76076,NEUTRAL,F,FLAUNTER
76062,INTRUDE/UNTRIED,O,ROUTINED
76022,DERAILS/REDIALS,E,REALISED/SIDEREAL
76018,PERLITE/REPTILE,S,PELTRIES/REPTILES
75952,BORANES,I,BARONIES
75879,DUSTIER,O,OUTRIDES/OUTSIDER
75870,ISOLATE,T,TOTALISE
75820,MANITOU/TINAMOU,S,MANITOUS/TINAMOUS
75804,AMNIOTE,A,METANOIA
75722,PINOUTS,E,POUTINES
75718,AIRIEST,L,LAIRIEST/LISTERIA
75658,INLIERS/RESILIN,O,LIONISER
75588,BONIEST,A,BOTANISE/OBEISANT
75576,LEISURE,F,FUSILEER
75542,DETOURS/DOUREST/ROUSTED,N,ROUNDEST/TONSURED/UNSORTED
75484,DEALERS/LASERED/LEADERS,I,REALISED/SIDEREAL
75476,LAUNDER/LURDANE,O,EUROLAND/UNLOADER
75442,LANDTIE,E,DATELINE/ENTAILED
75368,PAROTID,S,PARODIST/PAROTIDS
75348,MANLIER/MARLINE/MINERAL/RAILMEN,S,MINERALS
75344,LENITED,A,DATELINE/ENTAILED
75342,SAURIES,N,SENARIUS
75288,AREOLES,B,EARLOBES
75279,RESTIOS/ROSIEST/SORTIES/STORIES/TRIOSES,A,OSTERIAS/ROASTIES
75262,RADIANS,E,ARANEIDS
75138,ROASTED/TORSADE,X,EXTRADOS
75138,UNTAMED,O,AMOUNTED
75110,RADIALS,E,SALARIED
75098,LOUDEST/TOUSLED,P,POSTLUDE
75069,ROSARIA,N,ROSARIAN
74976,PROLINE,E,LEPORINE
74949,MATURED,B,DRUMBEAT
74943,URODELE,B,REDOUBLE
74908,TONGUES,H,TOUGHENS
74897,OVARIES,T,VOTARIES
74889,ALMONER,C,CORNMEAL
74813,LEAPERS/PLEASER/PRESALE/RELAPSE/REPEALS,O,PAROLEES
74620,TONGUES,Y,YOUNGEST
74610,ENTERAL/ETERNAL,D,ANTLERED
74563,ROANEST/SANTERO/SENATOR/TREASON,F,SEAFRONT
74542,NITERIE,S,NITERIES
74530,ORATION,S,ORATIONS
74509,OOLITES/OSTIOLE/STOOLIE/TOOLIES,R,OESTRIOL/TOOLSIER
74429,ERMINES,O,EMERSION
74363,FAIREST,E,FEARTIES
74336,ASTOUND,R,ROTUNDAS
74330,DOMINEE,S,DEMONISE/DOMINEES
74307,TOMENTA,I,TOMATINE
74294,NOTATED,I,ANTIDOTE/TETANOID
74275,PANSORI/PARISON,D,PADRINOS/PONIARDS
74273,CAROUSE,T,OUTRACES
74214,MILEAGE,N,LIEGEMAN
74188,EPILATE/PILEATE,D,DEPILATE/EPILATED/PILEATED
74140,AMNIOTE,N,NOMINATE
74106,OLEFINE,S,FELONIES/OLEFINES
74021,ORGEATS/STORAGE/TOERAGS,N,NEGATORS/RAGSTONE
73996,SOSATIE,S,SOSATIES
73974,BOUTADE,R,OBDURATE
73882,DOMAINE,L,MELANOID
73829,ADORERS/DROSERA,T,ROADSTER
73824,ALERTED/ALTERED/RELATED/TREADLE,I,DETAILER/RETAILED
73801,PATERAE,S,SEPARATE
73792,MERINOS/NORMIES,E,EMERSION
73791,OLDSTER/RODLETS,A,DELATORS/LEOTARDS/LODESTAR
73744,ANDISOL/DOLINAS/LADINOS,S,ANDISOLS
73733,SONATAS,E,ASSONATE
73705,NITROUS/TURIONS,O,TOURNOIS
73674,OUTLAND,S,OUTLANDS
73646,EARLIES/REALISE,D,REALISED/SIDEREAL
73590,BOUTADE,S,BOUTADES
73552,ASTRIDE/DISRATE/STAIDER/TIRADES/TRADIES,L,LARDIEST
73538,DEARIES/READIES,P,AIRSPEED
73342,SILTIER,A,LAIRIEST/LISTERIA
73326,TOELESS,I,ESTOILES
73322,NEATEST,I,ANISETTE/TAENITES/TETANISE
73288,SENARII,S,AIRINESS
73276,ANTSIER/NASTIER/RETAINS/RETINAS/RETSINA/STAINER/STEARIN,I,RAINIEST
73257,TERRANE,I,RETAINER
73250,ROASTED/TORSADE,C,REDCOATS
73241,ERASURE,T,AUSTERER/TREASURE
73230,UNIPEDS,O,POUNDIES
73122,OUTRACE,S,OUTRACES
73114,LOUDEST/TOUSLED,B,DOUBLETS
73112,GUITARS,S,SASTRUGI
73086,LIENORS,I,LIONISER
73070,RETINAE/TRAINEE,C,CREATINE/INCREATE
73056,GALERES/REGALES,O,AEROGELS
72982,APOSTLE/PELOTAS,D,TADPOLES
72968,RUNLETS,A,NEUTRALS
72924,RETINUE/REUNITE/UTERINE,C,CEINTURE/ENURETIC
72865,DETRAIN/TRAINED,P,DIPTERAN
72818,EIDOLON,S,EIDOLONS/SOLENOID
72796,PLATIES/TALIPES,O,SPOLIATE
72762,REASONS,P,PERSONAS/RESPONSA
72697,RETILED,A,DETAILER/RETAILED
72694,CENOTES,A,NOTECASE
72679,ERUDITE,Q,REQUITED
72678,MAESTRO,R,REARMOST/ROTAMERS
72590,OUTLIER,R,ULTERIOR
72531,BOASTED/SABOTED,R,BROADEST/BROASTED
72523,ROUTING/TOURING,E,ROUTEING
72514,POMADES,H,MOPHEADS
72489,RADOMES,L,EARLDOMS
72463,EPISODE,S,EPISODES
72453,POINTER/PROTEIN/REPOINT,A,ATROPINE
72440,CORNEAL,I,COLINEAR/LONICERA
72428,AGONIES/AGONISE,B,BEGONIAS
72411,MAILERS/MARLIES/REALISM,O,MORALISE
72405,BEASTIE,N,BETAINES
72375,PETROUS/POSTURE/POUTERS/PROTEUS/SPOUTER/TROUPES,A,APTEROUS
72342,OUTSAIL,M,SOLATIUM
72331,AREOLAR,B,ARBOREAL
72176,SPOILER,A,POLARISE
72174,TADPOLE,S,TADPOLES
72160,ANTLERS/RENTALS/SALTERN/STERNAL,U,NEUTRALS
72088,POSTAGE/POTAGES,R,PORTAGES/POTAGERS
71982,EUPLOID,C,CLUPEOID
71973,DISEASE/SEASIDE,T,STEADIES
71962,REASONS,R,SERRANOS
71906,NAILROD/ORDINAL,C,IRONCLAD
71904,MANOIRS,P,RAMPIONS
71900,SNOOTER,E,OESTRONE
71900,POINTES,U,POUTINES
71894,MALAISE,D,MALADIES
71894,GALIPOT,E,PILOTAGE
71882,COINAGE,S,COINAGES
71866,PIOLETS/PISTOLE,A,SPOLIATE
71860,CARDIES/RADICES/SIDECAR,O,IDOCRASE
71840,RADIOED/ROADIED,N,ORDAINED
71812,ELUSION,D,DELUSION/UNSOILED
71779,ROANEST/SANTERO/SENATOR/TREASON,C,ANCESTOR/ENACTORS
71774,MELTIER,O,MOTELIER
71768,LEISURE,B,BLUESIER
71718,ASTROID,P,PARODIST/PAROTIDS
71683,PANSORI/PARISON,M,RAMPIONS
71604,AVOIDER,T,DEVIATOR
71596,GELATOS/LEGATOS,C,GELCOATS
71506,IONOMER/MOONIER,S,IONOMERS/MOONRISE
71502,PLAITED,O,PETALOID
71492,PEONIES,N,PENSIONE
71479,LOGIEST,U,EULOGIST
71478,TOTARAS,E,AEROSTAT
71416,UPDATES,L,PULSATED
71385,LADRONE,S,LADRONES/SOLANDER
71360,METOPES,I,EPITOMES
71356,CARIOUS/CURIOSA,G,GRACIOUS
71352,AREOLES,H,ARSEHOLE/EARHOLES
71303,EDITION,F,NOTIFIED/TONIFIED
71238,EPISOME,T,EPITOMES
71224,DETINUE,C,INDUCTEE
71180,GRANTEE/REAGENT,E,GENERATE/TEENAGER
71152,ADORNER,P,PARDONER
71120,ANDISOL/DOLINAS/LADINOS,M,SALMONID
71098,PAROLES/REPOSAL,I,POLARISE
71087,ARSENAL,S,ARSENALS
71052,NEUTRAL,N,UNLEARNT
71043,ALIASED,R,SALARIED
71018,ONEROUS,M,ENORMOUS
70994,ROTUNDA,W,OUTDRAWN/UNTOWARD
70982,EPISOME,R,PROMISEE/REIMPOSE
70930,LANDTIE,A,DENTALIA
70871,PLAINER/PRALINE,A,AIRPLANE/PERIANAL
70810,LOUDEST/TOUSLED,C,COULDEST
70798,EUPLOID,Y,EUPLOIDY
